id,name,created_at,advertisers_entities.id,entities.short_name,entities.name,entities.color,countries.name,countries.alpha2,advertisers_platforms.advertiser_platform_ref,advertisers_platforms.advertiser_platform_name,platforms.name,entities_groups.id,entities_groups.group_name,entities_groups.order_group
cc95029e-7fe8-49fa-a0ce-e01855914cea,Trish Frail - Greens for Brewarrina Council,2022-08-16T15:28:42.660Z,4ac638f3-60e5-4d89-b606-f05a7ac56ed8,Gre,Australian Greens,#00cc00,Australia,au,101364735707018,Trish Frail - Greens for Brewarrina Council,Facebook,19,National Political Parties,1
2a9cb597-b4a6-4141-a939-ab473d12fa78,Tania Salitra - Greens for Hornsby Council,2022-08-16T15:28:42.811Z,1d653153-5935-4b00-bd70-abdbbb0bfcdd,Gre,Australian Greens,#00cc00,Australia,au,102888255324078,Tania Salitra - Greens for Hornsby Council,Facebook,19,National Political Parties,1
ad8a4e03-08be-49bb-9774-9298872baa58,Greens4Wagga,2022-08-16T15:28:42.941Z,2e053433-f1c7-407f-9f28-3c881a1482e1,Gre,Australian Greens,#00cc00,Australia,au,294852004053793,Greens4Wagga,Facebook,19,National Political Parties,1
8da97658-df10-4dff-b428-d4c4c0d76b2d,Haidee Edwards - Greens for Orange City Council,2022-08-16T15:28:43.070Z,d5ce696b-a71b-4f92-9fd5-d475de29418c,Gre,Australian Greens,#00cc00,Australia,au,103013012073481,Haidee Edwards - Greens for Orange City Council,Facebook,19,National Political Parties,1
fa6f73ce-582c-4ac4-a7a0-741369931627,Miranda Korzy - Greens,2022-08-16T15:28:43.185Z,fb89ac29-0099-4a67-aca8-31f9beef6b82,Gre,Australian Greens,#00cc00,Australia,au,1399404173480220,Miranda Korzy - Greens,Facebook,19,National Political Parties,1
4609d5e9-d79b-4e87-bdd8-c4fc22918ecb,Asm Mahbub Morshed Greens Candidate for Liverpool Council,2022-08-16T15:28:43.332Z,5d5c9667-0581-4e29-bfb3-72bc61344a3f,Gre,Australian Greens,#00cc00,Australia,au,101102962227819,Asm Mahbub Morshed Greens Candidate for Liverpool Council,Facebook,19,National Political Parties,1
864214a8-f6e1-400a-8482-d3c797a33a3d,The Greens NSW,2022-08-16T15:28:37.490Z,99e6b72c-2b70-4f8e-b3c6-34442aff4afd,Gre,Australian Greens,#00cc00,Australia,au,24495551981,The Greens NSW,Facebook,19,National Political Parties,1
d4521bf5-35d1-4417-9e5a-1a1b48fcbe94,Dr Tjanara Goreng Goreng - Greens Senate Candidate,2022-08-16T15:28:38.045Z,07e69408-e66a-4696-aaef-c73b2f3dd88a,Gre,Australian Greens,#00cc00,Australia,au,105411554553795,Dr Tjanara Goreng Goreng - Greens Senate Candidate,Facebook,19,National Political Parties,1
fb0a3a9d-a761-4ff6-9794-08ef1bd4726c,Dr. Vida Shahamat Hills Shire Greens,2022-08-16T15:28:40.233Z,bc234706-8a9d-4e52-b8c2-6d8bae8cf085,Gre,Australian Greens,#00cc00,Australia,au,110002511254227,Dr. Vida Shahamat Hills Shire Greens,Facebook,19,National Political Parties,1
cb35e8f8-2832-4818-a14f-8fda309b5955,Liz Chase - Greens candidate for Jagajaga,2022-08-16T15:28:41.135Z,0b9ff98c-9ede-4380-9254-9490fbb57974,Gre,Australian Greens,#00cc00,Australia,au,109755267947263,Liz Chase - Greens candidate for Jagajaga,Facebook,19,National Political Parties,1
1d7616bd-6fc8-4f79-9082-568346f87e3a,Greens for Bellingen Shire,2022-08-16T15:28:41.537Z,a6e8be1f-92fa-4ce8-989c-54092926d100,Gre,Australian Greens,#00cc00,Australia,au,470556919630425,Greens for Bellingen Shire,Facebook,19,National Political Parties,1
a6a6ccb9-e851-4fee-96f7-bcd8b300735f,Catriona Carver - Bayside Greens,2022-08-16T15:28:41.897Z,0f4ff39f-29b7-4079-89ea-f486b3eed07b,Gre,Australian Greens,#00cc00,Australia,au,104409948578300,Catriona Carver - Bayside Greens,Facebook,19,National Political Parties,1
4d0bf6f5-d34e-4516-8db6-c4b912c82066,Marjory Tomlinson Greens for Snowy Valleys,2022-08-16T15:28:42.375Z,243bec5a-c4e3-43e6-ac35-4623bff12352,Gre,Australian Greens,#00cc00,Australia,au,103607354493391,Marjory Tomlinson Greens for Snowy Valleys,Facebook,19,National Political Parties,1
1180f92f-1809-498e-9087-85c89b4c5d67,Hills Greens,2022-08-16T15:28:43.193Z,45e35bdb-924f-4ca4-8870-6d2d823f89b2,Gre,Australian Greens,#00cc00,Australia,au,201512640058130,Hills Greens,Facebook,19,National Political Parties,1
0c17dab9-e779-468a-ad42-fe2251f53476,Kristyn Glanville - Greens Councillor for Northern Beaches Council,2022-08-16T15:28:40.351Z,57249de7-1123-4a73-bcb7-cb1ed8a993d1,Gre,Australian Greens,#00cc00,Australia,au,223114501856069,Kristyn Glanville - Greens Councillor for Northern Beaches Council,Facebook,19,National Political Parties,1
34010103-efa9-46be-92a0-0251877fc1cf,Blue Mountains Greens,2022-08-16T15:28:40.811Z,ea0a5b9e-5e85-44f0-bde4-861efc9885f3,Gre,Australian Greens,#00cc00,Australia,au,394260874105911,Blue Mountains Greens,Facebook,19,National Political Parties,1
4cda5ae7-8e5e-4555-ba31-80c4bf79f240,Stephen Bates - Greens for Brisbane,2022-08-16T15:28:41.351Z,a9448420-7ec3-43f2-9319-d5ecd5fc994e,Gre,Australian Greens,#00cc00,Australia,au,109032010961656,Stephen Bates - Greens for Brisbane,Facebook,19,National Political Parties,1
a29ba4d0-0cc8-40bb-8bef-1736258ae720,Michael Olive - Greens Councillor Randwick,2022-08-16T15:28:41.773Z,f5920d3b-2b65-435a-9144-af72e18c6aa5,Gre,Australian Greens,#00cc00,Australia,au,100401662166459,Michael Olive - Greens Councillor Randwick,Facebook,19,National Political Parties,1
ab96c994-724f-4c0d-a7a5-56316fdf524d,Asha Worsteling - Greens for Oxley,2022-08-16T15:28:41.978Z,ebd1acdb-5cad-42dc-afd0-bb9d8f5d38fa,Gre,Australian Greens,#00cc00,Australia,au,116501956844030,Asha Worsteling - Greens for Oxley,Facebook,19,National Political Parties,1
228043f1-fbf6-4482-8331-abe168d232fa,Elaine Keenan - Greens Councillor Lawson Ward,2022-08-16T15:28:42.811Z,bab62717-a67f-4329-8ab7-78bcc7066e9a,Gre,Australian Greens,#00cc00,Australia,au,463401687348894,Elaine Keenan - Greens Councillor Lawson Ward,Facebook,19,National Political Parties,1
3e24201b-9f20-4d1f-8b8b-c5faf4e621da,Coffs Harbour Greens,2022-08-16T15:28:38.136Z,b0b99225-859b-4d24-992c-b67edcd08431,Gre,Australian Greens,#00cc00,Australia,au,214469265345571,Coffs Harbour Greens,Facebook,19,National Political Parties,1
3d370205-534a-40d0-a0df-6c80daec313c,Kiama Greens,2022-08-16T15:28:39.514Z,4436e7dc-9f91-4fe3-8d60-a6c44f3f194a,Gre,Australian Greens,#00cc00,Australia,au,132728420203931,Kiama Greens,Facebook,19,National Political Parties,1
0fcaec6a-2a05-4bfc-93e8-867acaf32f2c,David Mallard - Greens Councillor for Orange,2022-08-16T15:28:39.776Z,201e6e7c-57be-4b95-955f-c257bcc32ebd,Gre,Australian Greens,#00cc00,Australia,au,111213417884042,David Mallard - Greens Councillor for Orange,Facebook,19,National Political Parties,1
8190c160-89f4-4507-9f76-904a44e41f11,Ashley Edwards - Albury Greens Councillor,2022-08-16T15:28:40.230Z,1796aac4-5d6b-4227-8e1d-2e27df1eab6e,Gre,Australian Greens,#00cc00,Australia,au,100356062178765,Ashley Edwards - Albury Greens Councillor,Facebook,19,National Political Parties,1
ffc84cda-69f7-4db6-8842-ca32d4bc3df1,Mandy Nolan - Greens for Richmond,2022-08-16T15:28:41.258Z,817760a0-0579-4314-8114-cd85f4b3217a,Gre,Australian Greens,#00cc00,Australia,au,143594097504464,Mandy Nolan - Greens for Richmond,Facebook,19,National Political Parties,1
08759d24-02ea-42f8-a41b-e0e87463f54d,"Justine Langford - Greens for Midjuburi / Marrickville, Inner West Council",2022-08-16T15:28:41.390Z,9842c144-3f17-46a6-a84b-397d6bcd3384,Gre,Australian Greens,#00cc00,Australia,au,1549644401936520,"Justine Langford - Greens for Midjuburi / Marrickville, Inner West Council",Facebook,19,National Political Parties,1
056c8a2a-f64c-4758-b19c-4eea532779e2,James Mollison - Greens Candidate for South Ward - Randwick,2022-08-16T15:28:42.376Z,63c1d543-4e28-4f2a-b353-d1d938368e0b,Gre,Australian Greens,#00cc00,Australia,au,103916098557307,James Mollison - Greens Candidate for South Ward - Randwick,Facebook,19,National Political Parties,1
5f9850d9-70e4-4688-8611-019548023535,NewEngland Greens,2022-08-16T15:28:42.810Z,6935eb30-5eb0-42c2-918a-29b010acfb13,Gre,Australian Greens,#00cc00,Australia,au,200215236775887,NewEngland Greens,Facebook,19,National Political Parties,1
3a7afdaa-831a-4408-b506-51cb3e639422,Sujit Mathew- Greens candidate from Holt,2022-08-16T15:28:42.814Z,64b83dec-d6f6-41e0-8931-1eb36668f756,Gre,Australian Greens,#00cc00,Australia,au,101394562233275,Sujit Mathew- Greens candidate from Holt,Facebook,19,National Political Parties,1
e81ae532-2ca8-444d-9696-abb36cd973c7,Green Karma,2022-08-16T15:28:42.943Z,c15f8b54-0432-4c5e-bfbe-4d12aea72969,Gre,Australian Greens,#00cc00,Australia,au,2231309127121020,Green Karma,Facebook,19,National Political Parties,1
751d48e8-b476-47de-9eac-7b92714593d8,Louise Ihlein Greens 4 Cessnock Ward B,2022-08-16T15:28:43.059Z,0d53b256-f4ff-486b-894d-de3f04363009,Gre,Australian Greens,#00cc00,Australia,au,106881018044053,Louise Ihlein Greens 4 Cessnock Ward B,Facebook,19,National Political Parties,1
e73991da-11ff-47d6-a332-7f86ade17f3a,Mila Kasby - Greens Councillor - The Hills Shire Council,2022-08-16T15:28:37.935Z,ef9d8eb5-619d-485b-8776-561ce97afe06,Gre,Australian Greens,#00cc00,Australia,au,102410692110655,Mila Kasby - Greens Councillor - The Hills Shire Council,Facebook,19,National Political Parties,1
55209d58-6ae5-47aa-b55d-b73222ca1f17,Greens for Queanbeyan Palerang Regional Council,2022-08-16T15:28:38.251Z,d117532e-e02b-4d9e-bd03-5db04e447cd5,Gre,Australian Greens,#00cc00,Australia,au,135599050308450,Greens for Queanbeyan Palerang Regional Council,Facebook,19,National Political Parties,1
ff65ed11-4075-41c8-8a8e-ac93d482005e,Cosmin Luca - Greens for City of Ryde,2022-08-16T15:28:39.679Z,3ba308ee-fe9d-4e8b-b609-260dc4a35697,Gre,Australian Greens,#00cc00,Australia,au,105270808444272,Cosmin Luca - Greens for City of Ryde,Facebook,19,National Political Parties,1
289490fb-41e7-4577-b479-5e673f069212,Illawarra Greens,2022-08-16T15:28:40.167Z,9ff7ad42-f921-4e11-ab9b-c61abda078c5,Gre,Australian Greens,#00cc00,Australia,au,392952930818788,Illawarra Greens,Facebook,19,National Political Parties,1
97cdd685-e9b7-46cd-b515-e546f50c4945,"Llynda Nairn, Greens 4 Cessnock Ward A",2022-08-16T15:28:41.006Z,83718ae5-11df-4b84-8287-ee0fd4f97de1,Gre,Australian Greens,#00cc00,Australia,au,104560861613812,"Llynda Nairn, Greens 4 Cessnock Ward A",Facebook,19,National Political Parties,1
d74d2caa-76a2-41e7-be82-7c2b9e9dddbd,"Janet Murray, Greens 4 Cessnock Ward D",2022-08-16T15:28:41.365Z,967485f0-8bb7-4371-8f7e-9d9dc04f0b81,Gre,Australian Greens,#00cc00,Australia,au,155650494867630,"Janet Murray, Greens 4 Cessnock Ward D",Facebook,19,National Political Parties,1
568474b6-1479-437f-9cf2-35eb0762d36f,"Tamara Smith, MP",2022-08-16T15:28:43.591Z,0bd0d6ff-2775-4869-9f38-d1d3521c5735,Gre,Australian Greens,#00cc00,Australia,au,714739331930046,"Tamara Smith, MP",Facebook,19,National Political Parties,1
0902f5b9-dda1-43ba-8ef3-f78d94c3e22f,"Jess Whittaker, Greens",2022-08-16T15:28:39.386Z,78782ba7-af9d-4262-a84d-45786c23c7a0,Gre,Australian Greens,#00cc00,Australia,au,102106201437725,"Jess Whittaker, Greens",Facebook,19,National Political Parties,1
ecd04396-261c-4ad8-8f84-265c7fb8a506,Philipa Veitch Greens Councillor Randwick,2022-08-16T15:28:40.311Z,b9f9dfa1-02b4-40f5-bc03-4f723c5522f8,Gre,Australian Greens,#00cc00,Australia,au,495140254155485,Philipa Veitch Greens Councillor Randwick,Facebook,19,National Political Parties,1
222edff5-cecc-4da7-be81-a477baaafa99,Rafaela Pandolfini Greens,2022-08-16T15:28:41.567Z,282c6c2e-1780-44b7-a4bd-ef9fb6087460,Gre,Australian Greens,#00cc00,Australia,au,108978511585076,Rafaela Pandolfini Greens,Facebook,19,National Political Parties,1
04f246cf-8370-4905-ba32-99fc8dcd7a5e,Parramatta Greens,2022-08-16T15:28:42.811Z,83070e99-7255-42bb-9cec-aa25ffe758a4,Gre,Australian Greens,#00cc00,Australia,au,105497354784582,Parramatta Greens,Facebook,19,National Political Parties,1
d1d02aa8-008b-43e4-8a62-62df9a78e67f,Manly Greens,2022-08-16T15:28:43.462Z,a826a038-48b1-4171-8826-ebaed680d68a,Gre,Australian Greens,#00cc00,Australia,au,25840545806,Manly Greens,Facebook,19,National Political Parties,1
3add1f7c-fed3-438b-b231-2a23838b0942,Shoalhaven Greens,2022-08-16T15:28:36.858Z,faace24a-e525-4179-b805-defb9c53ea2a,Gre,Australian Greens,#00cc00,Australia,au,469307396413431,Shoalhaven Greens,Facebook,19,National Political Parties,1
a5733be7-d726-499c-a020-1cb687002ff0,Newcastle Greens,2022-08-16T15:28:37.861Z,95e54c16-8fb2-4f18-9eeb-8b496c144627,Gre,Australian Greens,#00cc00,Australia,au,258785314219353,Newcastle Greens,Facebook,19,National Political Parties,1
54ab90ed-5dc7-42f6-b9f0-3a30087abdb6,Mat Morgan - Greens Federal Candidate for Monash,2022-08-16T15:28:40.232Z,2fca6194-3176-482f-b275-8c2de4e44066,Gre,Australian Greens,#00cc00,Australia,au,109291591448336,Mat Morgan - Greens Federal Candidate for Monash,Facebook,19,National Political Parties,1
a012c4ca-0df2-4f3f-aa30-eecbf7d161a5,Ned Cutcher - Greens Councillor for Burwood,2022-08-16T15:28:41.058Z,930f8e4e-5a52-4c41-bdc9-8b2d0ea12ff2,Gre,Australian Greens,#00cc00,Australia,au,101941635303090,Ned Cutcher - Greens Councillor for Burwood,Facebook,19,National Political Parties,1
5a4dd441-2571-41e4-8f20-7091c7690278,Greens Councillor Phil Bradley - City of Parramatta Council,2022-08-16T15:28:41.165Z,4759ff99-ec0e-4d43-86cd-80d2c05ed84f,Gre,Australian Greens,#00cc00,Australia,au,100351116681101,Greens Councillor Phil Bradley - City of Parramatta Council,Facebook,19,National Political Parties,1
d1d15bf2-462e-4560-b64f-5b633a3ba15a,Ludovico Fabiano - Greens for Waverley Ward,2022-08-16T15:28:41.662Z,7815d4f4-943a-4de9-9812-6e4bb03bcb64,Gre,Australian Greens,#00cc00,Australia,au,108695250839604,Ludovico Fabiano - Greens for Waverley Ward,Facebook,19,National Political Parties,1
cf2c8234-9e62-4efe-8b31-b7c1c16c0451,Avery Howard - Greens for Liverpool City Council North Ward,2022-08-16T15:28:42.375Z,a043b523-c6b1-4ff2-b4b3-a6ba5079f549,Gre,Australian Greens,#00cc00,Australia,au,105522768443428,Avery Howard - Greens for Liverpool City Council North Ward,Facebook,19,National Political Parties,1
418601de-1ef0-441a-b89c-1997002cc8d0,ACT Young Greens,2022-08-16T15:28:42.520Z,7b4f17b5-7840-48b8-8e4e-9ed2fee5c822,Gre,Australian Greens,#00cc00,Australia,au,113915170168517,ACT Young Greens,Facebook,19,National Political Parties,1
9da38f32-0fee-4f1f-b3b8-dc68759bd4e3,Max Chandler-Mather - Greens,2022-08-16T15:28:42.667Z,abef3d0e-f095-406d-a115-07315c41a3b9,Gre,Australian Greens,#00cc00,Australia,au,234902827263288,Max Chandler-Mather - Greens,Facebook,19,National Political Parties,1
2d5cbc07-ef5a-461a-b694-175847065e39,Elizabeth Watson-Brown - Greens for Ryan,2022-08-16T15:28:42.814Z,92d96c48-ad69-4329-8928-7fd124c3f7b4,Gre,Australian Greens,#00cc00,Australia,au,111439084384686,Elizabeth Watson-Brown - Greens for Ryan,Facebook,19,National Political Parties,1
47f18792-5c8f-42dd-be02-1230b297130a,Lismore Greens,2022-08-16T15:28:42.953Z,3a7af30b-a94e-4d1f-a527-0fb638329b7d,Gre,Australian Greens,#00cc00,Australia,au,132773170104432,Lismore Greens,Facebook,19,National Political Parties,1
188c4b38-d4df-48c4-8b8f-f417e2bc392e,Greens MPs,2022-08-16T15:28:36.768Z,c3fc1a9b-88fc-4d1e-ba87-f0a362e15c3d,Gre,Australian Greens,#00cc00,Australia,au,108695110952294,Greens MPs,Facebook,19,National Political Parties,1
692bcdbc-3b84-4b9b-ba42-eb9f4c76c914,Tim Read MP,2022-08-16T15:28:39.006Z,7e1bd89d-85fd-4a95-81f0-615271bb5eec,Gre,Australian Greens,#00cc00,Australia,au,122095051312967,Tim Read MP,Facebook,19,National Political Parties,1
b9973ae2-960d-434b-b85b-1ec74d6333d6,"Cath Blakey, Greens",2022-08-16T15:28:39.803Z,01f1cb24-1288-48bc-9ec7-2aad009895fa,Gre,Australian Greens,#00cc00,Australia,au,538365739704825,"Cath Blakey, Greens",Facebook,19,National Political Parties,1
c8ff45a1-2083-411b-8492-0d48d1d3480e,Len Hobbs Greens Candidate for Ward 2 Blacktown Council 2021,2022-08-16T15:28:40.976Z,682c46b2-6063-45e1-9ee5-ae8ead4033c0,Gre,Australian Greens,#00cc00,Australia,au,106144991688299,Len Hobbs Greens Candidate for Ward 2 Blacktown Council 2021,Facebook,19,National Political Parties,1
498d0a34-24e3-4eaa-9887-2b3fe2cf8642,Peter Strong - Greens Candidate for Bayside Council,2022-08-16T15:28:41.287Z,ea03d6ab-d514-477d-9e26-d7f59016b88b,Gre,Australian Greens,#00cc00,Australia,au,1546780822053800,Peter Strong - Greens Candidate for Bayside Council,Facebook,19,National Political Parties,1
4834e57a-c305-4203-914b-40ad15a30e67,"Clr Marghanita da Cruz, Greens, Gulgadya-Leichhardt Ward, Inner West Councl",2022-08-16T15:28:41.398Z,1795f99f-1c3b-4134-8cf1-cf1b4ac51094,Gre,Australian Greens,#00cc00,Australia,au,225632877953139,"Clr Marghanita da Cruz, Greens, Gulgadya-Leichhardt Ward, Inner West Councl",Facebook,19,National Political Parties,1
230efb51-3c12-4d66-be66-2808cf8f5774,NSW Young Greens,2022-08-16T15:28:41.477Z,27dd5add-2775-4c35-80f9-496c8b74055f,Gre,Australian Greens,#00cc00,Australia,au,146362928746869,NSW Young Greens,Facebook,19,National Political Parties,1
2fdfec5c-47bb-4e19-a55c-02027a3368a5,Arthur Bain - Greens on Kempsey Shire Council,2022-08-16T15:28:41.868Z,b1b706a8-f5e8-44a9-b423-80a9bf326b39,Gre,Australian Greens,#00cc00,Australia,au,363499507785846,Arthur Bain - Greens on Kempsey Shire Council,Facebook,19,National Political Parties,1
d42defdd-c64d-45e6-9db3-3e089e45d04c,Claire Garton - Greens for Moreton,2022-08-16T15:28:42.043Z,1cca8c67-f083-4307-8955-ed073a7a0ca2,Gre,Australian Greens,#00cc00,Australia,au,113313763488937,Claire Garton - Greens for Moreton,Facebook,19,National Political Parties,1
0f022d73-a881-4b16-9f4e-7695cf656828,Australian Greens for Nuclear Energy - Unofficial,2022-08-16T15:28:43.192Z,4ca6e22c-3086-4425-93e0-02168f2802a1,Gre,Australian Greens,#00cc00,Australia,au,106682207837378,Australian Greens for Nuclear Energy - Unofficial,Facebook,19,National Political Parties,1
42242d09-b23c-4859-a8d1-409715d77574,Greens Northern Beaches,2022-08-16T15:28:38.038Z,efe933c0-772a-40f8-ad40-975b5a3cfa22,Gre,Australian Greens,#00cc00,Australia,au,229536557060080,Greens Northern Beaches,Facebook,19,National Political Parties,1
c8037cc7-6417-4acd-a460-42d2ac2d4f01,Tweed Greens,2022-08-16T15:28:38.282Z,0e2fb8b7-9471-40ae-a8f0-1ed8b29bc1ba,Gre,Australian Greens,#00cc00,Australia,au,227576570674601,Tweed Greens,Facebook,19,National Political Parties,1
21701c1b-9377-40c0-8939-ae6c32ef9f20,Adrian Cameron - Greens for Yass Valley Council,2022-08-16T15:28:39.899Z,b26330fc-8a60-454e-af22-686ea07da1a0,Gre,Australian Greens,#00cc00,Australia,au,105330435077347,Adrian Cameron - Greens for Yass Valley Council,Facebook,19,National Political Parties,1
88cc13d6-d7a2-4009-b620-49fb487bc075,The Greens (WA),2022-08-16T15:28:40.606Z,3f81ea7d-1b7a-45b4-b08e-037064d465e1,Gre,Australian Greens,#00cc00,Australia,au,21551986502,The Greens (WA),Facebook,19,National Political Parties,1
9f0f2d82-21b4-4e17-8983-554516e73619,Monika Ball Greens for Hornsby Council,2022-08-16T15:28:42.811Z,4731b4c4-9801-4e13-bfc0-14e1e17926d2,Gre,Australian Greens,#00cc00,Australia,au,100254034915746,Monika Ball Greens for Hornsby Council,Facebook,19,National Political Parties,1
18767b4f-f3b8-4bc4-9cab-8f34e06d0d85,"Georgina Thompson, Greens 4 Cessnock Ward C",2022-08-16T15:28:43.096Z,b316e8ab-7aaf-47d3-aa91-1c06755bd576,Gre,Australian Greens,#00cc00,Australia,au,103144398706630,"Georgina Thompson, Greens 4 Cessnock Ward C",Facebook,19,National Political Parties,1
0a0a65cd-400a-4ba9-8265-6e61cf7760fb,Senator Peter Whish-Wilson,2022-08-16T15:28:44.705Z,34d06cea-25e3-40fd-b241-70b972ae3fe4,Gre,Australian Greens,#00cc00,Australia,au,438609252817588,Senator Peter Whish-Wilson,Facebook,19,National Political Parties,1
2d8d2fe7-2e70-49f3-8c19-41a3630cf9a3,Senator Sarah Hanson-Young,2022-08-16T15:28:44.857Z,5042cfd9-8c2c-4e9c-8c34-92be8373e364,Gre,Australian Greens,#00cc00,Australia,au,169115193111983,Senator Sarah Hanson-Young,Facebook,19,National Political Parties,1
20ce0f92-c0b2-477e-a724-5004401855dc,Victorian Greens,2022-08-16T15:28:38.105Z,688fcbdc-60c2-4db1-9563-0cb7cceb4d2d,Gre,Australian Greens,#00cc00,Australia,au,119931654696956,Victorian Greens,Facebook,19,National Political Parties,1
f7b98f2e-b00a-46ee-999c-9e6f65ced89d,"Mithra Cox, Greens",2022-08-16T15:28:38.347Z,e26c5201-9602-4ea1-8de8-8e8e2dbd1d33,Gre,Australian Greens,#00cc00,Australia,au,112185209380722,"Mithra Cox, Greens",Facebook,19,National Political Parties,1
1dd0f711-75a5-4ca5-a540-a261d1aa451f,Waverley Greens,2022-08-16T15:28:40.152Z,714fe002-1891-4751-8866-a7ad83454e8b,Gre,Australian Greens,#00cc00,Australia,au,447090865320052,Waverley Greens,Facebook,19,National Political Parties,1
3341d07f-145d-4025-ac1c-da4214e3d81f,Michael Berkman - Greens MP for Maiwar,2022-08-16T15:28:41.836Z,bdba88d7-a4f3-48c9-a43f-6e35db084ea3,Gre,Australian Greens,#00cc00,Australia,au,417714538385668,Michael Berkman - Greens MP for Maiwar,Facebook,19,National Political Parties,1
5926a694-af70-45f5-a597-8a8a1311d2e6,Port Macquarie Hastings Greens,2022-08-16T15:28:41.921Z,1dd36a04-d898-471f-b869-3944e813f0ee,Gre,Australian Greens,#00cc00,Australia,au,794267677320519,Port Macquarie Hastings Greens,Facebook,19,National Political Parties,1
f1b943c9-8562-4da9-9484-aab2d591076d,Cassy O'Connor MP,2022-08-16T15:28:44.242Z,53d70eea-4cb3-4f24-b319-9c1be80b8209,Gre,Australian Greens,#00cc00,Australia,au,296277177908,Cassy O'Connor MP,Facebook,19,National Political Parties,1
3e2998df-afa9-4acb-8efa-4941818cfb5e,Senator Mehreen Faruqi,2022-08-16T15:28:44.462Z,0dcaec5e-7e53-4202-ab7e-596153ef05a9,Gre,Australian Greens,#00cc00,Australia,au,283210225077432,Senator Mehreen Faruqi,Facebook,19,National Political Parties,1
2c5a1756-d5c5-4e61-8777-6bb762ac08b8,"Isabella Tripp, Greens Candidate for City of Perth",2023-10-01T05:06:29.465Z,ca1e45a3-2fac-4111-b52a-c07d54e55e0a,Gre,Australian Greens,#00cc00,Australia,au,106943412508386,"Isabella Tripp, Greens Candidate for City of Perth",Facebook,19,National Political Parties,1
d11bb3b8-053a-4afa-85b4-3fcac94b067b,"Sophie Greer, Greens Candidate for South Ward",2023-10-01T05:06:29.529Z,49d5d189-37fa-4fde-8195-38dbcec5e283,Gre,Australian Greens,#00cc00,Australia,au,114710541724176,"Sophie Greer, Greens Candidate for South Ward",Facebook,19,National Political Parties,1
5585493a-674f-4900-bb03-4944f6d3ce67,Tina Kordrostami - Greens Candidate for Castle Hill,2023-02-22T10:52:44.747Z,15d0285b-4de7-45be-b7e6-6c3a94b04e1e,Gre,Australian Greens,#00cc00,Australia,au,116290644687688,Tina Kordrostami - Greens Candidate for Castle Hill,Facebook,19,National Political Parties,1
c4d7e78d-0361-4c30-8737-af2ada10b840,Vote 1 - Greens for Blacktown,2023-02-22T10:52:45.534Z,b8158d66-a029-4e1e-b490-1e38f8ade578,Gre,Australian Greens,#00cc00,Australia,au,413491472479830,Vote 1 - Greens for Blacktown,Facebook,19,National Political Parties,1
c23ba582-d196-48aa-913e-eee97e5dbd3d,Cooper Riach - Greens for Heathcote,2023-02-19T10:52:47.724Z,4bdf17d2-3855-4071-a233-43fdfadc160c,Gre,Australian Greens,#00cc00,Australia,au,110488488538726,Cooper Riach - Greens for Heathcote,Facebook,19,National Political Parties,1
809ccf20-0b59-41ed-9ecb-a8bd7518ead3,Izabella Antoniou - Greens for Summer Hill,2023-02-19T10:52:47.640Z,dd84e65f-d8fc-4b87-a0aa-55cf663e8dc6,Gre,Australian Greens,#00cc00,Australia,au,104383639112989,Izabella Antoniou - Greens for Summer Hill,Facebook,19,National Political Parties,1
5f23d901-ddf0-4063-a101-898f052309be,Vaucluse Greens,2023-02-13T10:52:42.078Z,626287b2-e9e9-44d9-9f17-8d558a549408,Gre,Australian Greens,#00cc00,Australia,au,2098360867069189,Vaucluse Greens,Facebook,19,National Political Parties,1
306f1bcd-19a6-4133-8be7-98a167b1af99,Vote 1 - Greens for Riverstone,2023-02-10T10:52:40.943Z,c99272a7-d9d8-476c-b5be-a8c935570ee0,Gre,Australian Greens,#00cc00,Australia,au,100362472854254,Vote 1 - Greens for Riverstone,Facebook,19,National Political Parties,1
27ccb7dd-e909-4c1f-950f-61c8709924a1,Kay Nankervis - Greens for Bathurst,2023-03-03T10:52:33.820Z,9afe605f-a43c-49c0-ad8a-9fc60c670bf7,Gre,Australian Greens,#00cc00,Australia,au,104781205533795,Kay Nankervis - Greens for Bathurst,Facebook,19,National Political Parties,1
0f0e008a-b82a-4006-a4a2-2e50f6ec06b0,Ben Hammond - Greens for Parramatta,2023-03-02T10:52:33.105Z,aad06377-d8e3-4158-bb92-027d3f1122e8,Gre,Australian Greens,#00cc00,Australia,au,106550752330855,Ben Hammond - Greens for Parramatta,Facebook,19,National Political Parties,1
ae95682f-f03b-4bc0-a8e4-7a7157eaf7e7,Tonia Gray for Kiama,2023-03-01T10:52:31.483Z,0d11e211-716c-481b-96db-ce0bb45862a4,Gre,Australian Greens,#00cc00,Australia,au,100251395307463,Tonia Gray for Kiama,Facebook,19,National Political Parties,1
fd9499f2-b389-46c6-a15f-2635813f4ac7,"Jeff Passlow, Greens candidate for Cootamundra",2023-03-01T10:52:31.263Z,4f7725db-e81a-44a8-85c9-fb8da1b33ef1,Gre,Australian Greens,#00cc00,Australia,au,115784764757803,"Jeff Passlow, Greens candidate for Cootamundra",Facebook,19,National Political Parties,1
